City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,ingeniero jacobacci,-41.3427,-69.5448,273.17,73,15,3.27,AR,1715574865
368,keningau,5.3378,116.1602,307.84,44,37,0.42,MY,1715574865
369,as sulayyil,20.4607,45.5779,302.29,16,3,3.96,SA,1715574865
370,ebon,4.582,168.6964,301.68,79,18,5.8,MH,1715574865
371,letlhakeng,-24.0944,25.0298,287.2,79,0,3.66,BW,1715574866
372,isfara,40.1265,70.6253,292.98,52,0,3.65,TJ,1715574866
373,buka,40.8108,69.1986,297.4,41,9,1.23,UZ,1715574866
374,puerto san jose,13.9256,-90.8244,302.48,74,8,2.24,GT,1715574866
375,grand falls-windsor,48.9332,-55.6649,278.43,94,100,5.42,CA,1715574867
376,pont rouge,48.8833,-72.0825,284.31,77,13,3.26,CA,1715574867
377,fort bragg,35.139,-79.006,288.66,79,0,0.0,US,1715574867
378,cambria,35.5641,-121.0808,289.56,91,45,0.74,US,1715574867
379,hasaki,35.7333,140.8333,295.37,96,100,9.89,JP,1715574868
380,warmbad,-28.45,18.7333,289.57,26,1,2.75,NA,1715574868
381,valparaiso,-33.0393,-71.6273,284.95,62,0,2.57,CL,1715574868
382,porto novo,6.4965,2.6036,299.53,89,100,1.53,BJ,1715574868
383,rajaori,33.3833,74.3,300.42,22,0,1.79,IN,1715574869
384,mednogorsk,51.4128,57.595,289.09,74,58,4.69,RU,1715574869
385,ivdel',60.6911,60.4206,274.28,74,24,2.68,RU,1715574869
386,sinop,41.7711,34.8709,280.39,65,90,1.79,TR,1715574870
387,uddevalla,58.3478,11.9424,281.52,64,53,0.65,SE,1715574870
388,port said,31.2565,32.2841,293.14,73,40,4.12,EG,1715574870
389,mahayag,8.1183,123.4455,304.46,73,68,1.59,PH,1715574870
390,faulquemont,49.0471,6.6031,288.29,96,92,2.09,FR,1715574871
391,lere,10.387,8.5726,297.27,73,100,2.02,NG,1715574871
392,pokaran,26.9167,71.9167,309.89,24,0,3.09,IN,1715574871
393,molchanovo,57.5817,83.7692,292.12,29,92,6.69,RU,1715574871
394,ancud,-41.8697,-73.8203,278.12,82,85,2.27,CL,1715574872
395,vuktyl,63.8567,57.3094,267.65,96,94,3.13,RU,1715574872
396,molina,-35.1167,-71.2833,277.0,100,0,1.54,CL,1715574872
397,laguna,38.421,-121.4238,296.86,60,0,3.09,US,1715574724
398,ta`u,-14.2336,-169.5144,301.91,75,73,6.47,AS,1715574873
399,soledad de graciano sanchez,22.2,-100.95,301.05,26,0,2.57,MX,1715574817
400,new norfolk,-42.7826,147.0587,288.87,74,71,3.73,AU,1715574873
401,san patricio,28.017,-97.5169,300.84,85,100,5.9,US,1715574873
402,taoudenni,22.6783,-3.9836,302.97,12,1,3.21,ML,1715574873
403,bodo,67.28,14.405,283.02,92,75,4.63,NO,1715574874
404,bhimunipatnam,17.8833,83.4333,304.88,58,4,2.19,IN,1715574874
405,lanxi,29.2195,119.477,296.86,45,96,2.59,CN,1715574874
406,tazacorte,28.629,-17.9293,292.69,91,100,7.72,ES,1715574874
407,polyarnyy,69.1989,33.4478,274.51,100,100,0.74,RU,1715574875
408,anadyr,64.75,177.4833,275.43,80,0,7.0,RU,1715574875
409,selfoss,63.9331,-20.9971,278.73,86,99,3.26,IS,1715574875
410,mount pearl,47.5166,-52.7813,277.67,95,75,7.2,CA,1715574865
411,gunjur,13.2019,-16.7339,296.19,94,20,2.57,GM,1715574875
412,nova xavantina,-14.6667,-52.35,294.05,75,0,0.2,BR,1715574876
413,novoul'yanovsk,54.1496,48.3891,279.9,69,8,6.26,RU,1715574876
414,savanna-la-mar,18.219,-78.1332,301.12,92,71,1.79,JM,1715574876
415,embi,48.8264,58.1442,292.91,57,24,6.4,KZ,1715574876
416,oliveira dos brejinhos,-12.3169,-42.8961,296.12,64,61,1.18,BR,1715574877
417,dingcheng,32.1272,115.0394,302.19,26,0,2.7,CN,1715574877
418,senanga,-16.1167,23.2667,290.2,58,20,2.17,ZM,1715574877
419,san luis de la loma,17.2706,-100.8939,300.03,63,97,2.13,MX,1715574877
420,hastings,50.8552,0.5729,286.11,93,34,4.37,GB,1715574733
421,sutysky,49.0425,28.4173,280.44,71,57,2.37,UA,1715574878
422,woolgoolga,-30.1106,153.2007,296.08,62,1,2.84,AU,1715574878
423,alva,56.1528,-3.8051,285.95,99,100,2.27,GB,1715574878
424,ulundi,-28.3352,31.4162,290.5,96,100,0.63,ZA,1715574878
425,roswell,34.0232,-84.3616,292.43,78,0,0.0,US,1715574665
426,mula,38.0409,-1.4901,288.22,70,94,0.86,ES,1715574879
427,gamay,12.3854,125.2979,306.08,56,17,3.73,PH,1715574879
428,nouadhibou,20.931,-17.0347,290.93,88,64,8.39,MR,1715574879
429,qorovulbozor,39.5006,64.7936,297.99,28,43,6.46,UZ,1715574879
430,weyburn,49.6668,-103.8511,282.27,53,11,3.6,CA,1715574880
431,sinaloa de leyva,25.8333,-108.2333,295.81,54,100,1.01,MX,1715574880
432,yaren,-0.5472,166.916,302.04,75,99,3.11,NR,1715574880
433,deming,32.2687,-107.7586,293.09,15,0,3.6,US,1715574592
434,enewetak,11.3474,162.3373,300.74,84,79,8.86,MH,1715574880
435,perelyub,51.8667,50.3667,280.09,53,96,8.94,RU,1715574881
436,bizerte,37.2744,9.8739,289.15,100,56,2.06,TN,1715574881
437,posto fiscal rolim de moura,-13.0833,-62.2667,298.39,79,64,0.57,BR,1715574881
438,polewali,-3.4324,119.3435,303.53,68,46,1.7,ID,1715574881
439,zhob,31.3411,69.4481,298.49,13,0,0.82,PK,1715574881
440,kyshtovka,56.555,76.6271,291.12,38,85,8.49,RU,1715574882
441,sangmelima,2.9333,11.9833,294.42,99,100,0.98,CM,1715574882
442,cill airne,52.05,-9.5167,283.56,96,100,6.22,IE,1715574882
443,filiatra,37.15,21.5833,289.09,78,0,2.78,GR,1715574882
444,laojunmiao,39.8333,97.7333,297.79,10,0,4.87,CN,1715574883
445,tinton falls,40.3043,-74.1004,284.07,72,0,2.57,US,1715574750
446,jumla,29.2747,82.1838,291.18,42,58,3.21,NP,1715574883
447,margate,51.3813,1.3862,286.31,88,9,3.13,GB,1715574883
448,timbuktu,16.7735,-3.0074,305.03,34,80,4.51,ML,1715574883
449,port-cartier,50.0334,-66.8654,283.97,64,55,2.32,CA,1715574884
450,chegdomyn,51.1167,133.0167,283.06,51,100,1.26,RU,1715574884
451,kayes,14.0,-11.0,304.63,24,75,5.87,ML,1715574884
452,fort st. john,56.2499,-120.8529,288.09,31,75,5.14,CA,1715574876
453,nongstoin,25.5167,91.2667,295.91,70,10,2.08,IN,1715574885
454,nogliki,51.8333,143.1667,277.78,78,100,4.92,RU,1715574885
455,kapuskasing,49.4169,-82.4331,282.2,81,75,4.12,CA,1715574885
456,xingtai,37.0631,114.4942,307.39,10,7,3.15,CN,1715574885
457,iscehisar,38.8619,30.7503,282.7,70,99,2.11,TR,1715574886
458,kargopol',61.5071,38.9456,275.09,66,90,1.29,RU,1715574886
459,maile,-38.9466,-72.3727,272.49,96,34,1.22,CL,1715574886
460,camiri,-20.05,-63.5167,284.99,98,100,1.49,BO,1715574886
461,caloto,3.0359,-76.4079,293.91,89,98,1.18,CO,1715574886
462,ojinaga,29.5667,-104.4167,299.58,17,0,3.6,MX,1715574887
463,ca mau,9.1769,105.15,307.72,49,49,0.99,VN,1715574887
464,leava,-14.3,-178.1667,301.57,77,72,11.7,WF,1715574887
465,kontcha,7.9667,12.2333,296.38,90,98,1.76,CM,1715574887
466,mount gambier,-37.8333,140.7667,288.24,59,93,3.66,AU,1715574888
467,sandrigo,45.6561,11.592,291.77,78,100,0.49,IT,1715574888
468,cassilandia,-19.1133,-51.7342,291.44,51,4,1.54,BR,1715574888
469,rurrenabaque,-14.4413,-67.5278,296.82,85,0,0.78,BO,1715574888
470,samarinda,-0.5,117.15,305.27,59,43,1.18,ID,1715574888
471,norderney,53.7,7.15,287.03,83,25,8.01,DE,1715574889
472,bentiu,9.2333,29.8333,305.39,40,87,2.64,SS,1715574889
473,aomori,40.8244,140.74,288.44,88,75,1.54,JP,1715574889
474,chinchilla,-26.75,150.6333,295.38,55,0,0.89,AU,1715574889
475,twon-brass,4.3151,6.2418,299.47,88,85,2.01,NG,1715574889
476,belabo,4.9333,13.3,295.12,98,100,0.2,CM,1715574890
477,khandyga,62.6667,135.6,282.39,34,79,2.38,RU,1715574890
478,ishigaki,24.3448,124.1572,296.22,88,75,5.66,JP,1715574890
479,tamanrasset,22.785,5.5228,296.1,20,0,3.6,DZ,1715574891
480,novodvinsk,64.4165,40.8122,272.01,96,100,1.72,RU,1715574891
481,aripuana,-9.1667,-60.6333,298.25,82,100,0.89,BR,1715574891
482,mirnyy,62.5353,113.9611,274.39,99,100,1.79,RU,1715574891
483,wandlitz,52.742,13.458,286.31,62,0,4.37,DE,1715574891
484,as samawah,31.332,45.2944,304.08,20,96,6.31,IQ,1715574892
485,mugia,43.1041,-9.2179,289.77,96,100,9.81,ES,1715574892
486,praia,14.9215,-23.5087,296.45,73,20,2.57,CV,1715574892
487,riolandia,-19.9808,-49.6819,291.54,47,5,1.44,BR,1715574892
488,nelson bay,-32.7167,152.15,293.15,90,85,1.79,AU,1715574893
489,maua,-23.6678,-46.4614,296.13,61,80,3.32,BR,1715574893
490,katsuren-haebaru,26.3369,127.8719,296.58,95,100,5.14,JP,1715574893
491,bucaramanga,7.1254,-73.1198,294.88,88,20,4.12,CO,1715574893
492,calangute,15.5439,73.7553,305.15,68,7,3.26,IN,1715574894
493,al majaridah,19.1236,41.9111,306.56,39,0,1.19,SA,1715574894
494,majene,-3.5403,118.9707,302.26,70,66,2.81,ID,1715574894
495,marsh harbour,26.5412,-77.0636,297.61,71,3,3.63,BS,1715574894
496,queenstown,-31.8976,26.8753,281.32,87,68,0.98,ZA,1715574894
497,farah,32.5,62.5,300.69,9,22,1.68,AF,1715574895
498,constantia,44.1833,28.65,282.53,76,73,6.54,RO,1715574895
499,longjiang,47.3303,123.1836,294.15,26,100,7.15,CN,1715574895
500,caleta de carquin,-11.0925,-77.6267,291.29,90,42,2.64,PE,1715574896
501,daru,-9.0763,143.2092,300.79,77,61,6.3,PG,1715574896
502,quezon,7.7303,125.0989,307.65,42,37,1.62,PH,1715574896
503,revda,56.801,59.9303,278.66,48,69,3.04,RU,1715574896
504,plainview,40.7765,-73.4673,284.08,87,0,2.57,US,1715574897
505,solano,38.2333,-121.9511,293.25,64,0,8.75,US,1715574897
506,haiku-pauwela,20.9219,-156.3051,299.38,72,40,4.12,US,1715574897
507,nar'yan-mar,67.6713,53.087,268.21,95,97,4.02,RU,1715574897
508,galvez,-32.0293,-61.221,281.73,84,68,3.9,AR,1715574897
509,kardla,58.9978,22.7492,282.14,76,75,1.54,EE,1715574898
510,yantai,37.5333,121.4,296.15,36,0,1.68,CN,1715574898
511,port douglas,-16.4833,145.4667,299.0,73,17,5.92,AU,1715574898
512,lupane,-18.9315,27.807,287.2,66,3,3.7,ZW,1715574899
513,nuku'alofa,-21.1333,-175.2,298.34,73,20,6.17,TO,1715574899
514,qalat,32.1058,66.9083,295.16,14,0,1.56,AF,1715574899
515,kattivakkam,13.2167,80.3167,306.54,73,99,4.05,IN,1715574899
516,tra vinh,9.9347,106.3453,309.24,42,40,4.15,VN,1715574900
517,rawson,-43.3002,-65.1023,280.39,82,92,7.88,AR,1715574900
518,ma'rib,15.4591,45.3253,301.87,21,8,1.8,YE,1715574901
519,raja,8.4596,25.678,298.3,75,96,2.15,SS,1715574901
520,saint-joseph,-21.3667,55.6167,296.36,69,30,5.17,RE,1715574901
521,thanesar,29.9833,76.8167,310.85,18,0,0.84,IN,1715574902
522,nicoya,10.1483,-85.452,299.98,86,100,0.62,CR,1715574902
523,mar del plata,-38.0023,-57.5575,283.76,67,40,5.36,AR,1715574903
524,san felipe,10.3399,-68.7425,295.6,98,58,1.17,VE,1715574903
525,bibai,43.3247,141.8586,287.34,80,100,2.46,JP,1715574903
526,yabelo,4.8833,38.0833,290.64,79,88,4.52,ET,1715574904
527,dompu,-8.5356,118.4622,305.86,52,89,2.67,ID,1715574904
528,bereket,39.2446,55.5154,303.27,30,100,4.43,TM,1715574904
529,chapaev,50.2,51.1667,279.94,75,99,8.44,KZ,1715574905
530,kruisfontein,-34.0033,24.7314,286.03,80,39,1.96,ZA,1715574905
531,moravske budejovice,49.0521,15.8086,284.36,81,1,4.2,CZ,1715574905
532,campobasso,41.6333,14.5833,289.79,84,100,1.95,IT,1715574905
533,tadine,-21.55,167.8833,297.04,70,64,6.09,NC,1715574905
534,jaicos,-7.3592,-41.1378,294.94,71,12,0.85,BR,1715574906
535,xilitla,21.3333,-98.9667,296.33,86,32,2.33,MX,1715574906
536,ristiina,61.5058,27.2464,281.21,76,99,1.26,FI,1715574906
537,wewak,-3.5534,143.6268,302.59,78,76,2.2,PG,1715574906
538,kulhudhuffushi,6.6221,73.07,303.0,71,24,2.06,MV,1715574907
539,yarkovo,57.4028,67.0786,278.16,75,100,1.61,RU,1715574907
540,ust'-charyshskaya pristan',52.3934,83.6635,292.37,34,0,4.6,RU,1715574907
541,mejit,10.2753,170.8646,300.61,82,82,8.6,MH,1715574907
542,bhag,29.0415,67.8239,310.33,6,0,0.08,PK,1715574908
543,kittila,67.6647,24.8936,277.23,93,100,0.51,FI,1715574908
544,sur,22.5667,59.5289,307.95,33,0,2.86,OM,1715574908
545,dwarka,22.2394,68.9678,302.41,67,3,3.43,IN,1715574908
546,bayanhongor,46.7167,100.1167,292.83,15,100,6.32,MN,1715574908
547,lodja,-3.4833,23.4333,294.8,97,69,0.92,CD,1715574909
548,kisanga,-7.4362,37.7034,296.46,86,84,1.41,TZ,1715574909
549,san pedro,14.35,121.0167,308.72,57,20,4.02,PH,1715574721
550,manay,7.215,126.5397,304.07,61,46,4.72,PH,1715574909
551,kourou,5.1552,-52.6478,299.18,92,100,1.87,GF,1715574910
552,plougastel-daoulas,48.3667,-4.3667,287.62,94,100,7.2,FR,1715574910
553,morinville,53.8001,-113.652,285.92,66,0,1.03,CA,1715574786
554,karratha,-20.7377,116.8463,302.26,39,0,5.54,AU,1715574910
555,chinde,26.8418,88.0763,298.52,52,33,2.14,NP,1715574910
556,saint-berthevin,48.0667,-0.8333,286.13,88,100,2.06,FR,1715574911
557,westport,41.1415,-73.3579,283.12,85,0,2.06,US,1715574624
558,altai,46.3722,96.2583,288.15,41,100,2.57,MN,1715574911
559,senador jose porfirio,-2.5908,-51.9542,296.85,89,11,0.77,BR,1715574912
560,axim,4.8699,-2.2405,298.89,90,100,1.06,GH,1715574912
561,dalyellup,-33.3986,115.6168,297.84,36,100,4.24,AU,1715574912
562,port hope,43.9408,-82.7127,287.19,67,33,4.63,US,1715574912
563,weno,7.4515,151.8468,301.77,79,73,7.3,FM,1715574913
564,geraldton,-28.7667,114.6,296.38,64,100,2.57,AU,1715574629
565,kovdor,67.5662,30.4758,273.95,100,100,0.35,RU,1715574913
566,saurimo,-9.6608,20.3916,290.12,64,8,1.87,AO,1715574913
567,toyoshina,36.2999,137.9011,288.91,90,75,4.12,JP,1715574913
568,navoiy,40.0844,65.3792,295.86,49,50,7.2,UZ,1715574914
569,gurupi,-11.7292,-49.0686,296.64,55,32,1.3,BR,1715574914
570,airway heights,47.6446,-117.5933,292.22,39,0,3.6,US,1715574914
571,happy valley-goose bay,53.3168,-60.3315,278.32,65,75,0.0,CA,1715574915
572,songling,31.1933,120.7176,298.51,29,84,0.51,CN,1715574915
573,tindouf,27.6711,-8.1474,295.4,43,0,3.09,DZ,1715574915
574,majdanpek,44.4277,21.946,283.81,96,65,1.32,RS,1715574915
575,la passe,45.5549,-0.8967,287.58,97,74,3.55,FR,1715574916
